sample	TCGA-BT-A20R-11	TCGA-GD-A3OP-11	TCGA-BT-A20U-11	TCGA-K4-A3WV-11	TCGA-CU-A0YN-11	TCGA-BL-A13J-11	TCGA-K4-A54R-11	TCGA-BT-A20N-11	TCGA-GD-A3OQ-11	TCGA-BT-A2LB-11	TCGA-BT-A20W-11	TCGA-CU-A0YR-11	TCGA-BT-A2LA-11	TCGA-K4-A5RI-11	TCGA-GC-A3WC-11	TCGA-GC-A6I3-11	TCGA-GD-A2C5-11	TCGA-BT-A20Q-11	TCGA-GC-A3BM-11
PSMC5	0.18415723	0.27125723	0.57325723	0.26565723	-0.04994277	0.23545723	-0.29454277	-0.03304277	-0.39894277	0.45445723	0.08355723	0.20735723	0.80705723	0.12805723	0.09055723	0.88685723	0.28785723	0.18085723	-0.19124277
STARD5	-1.497562396	2.513437604	2.254837604	2.001037604	0.721837604	0.476237604	1.131837604	-0.740562396	2.027637604	1.568237604	1.301137604	0.482837604	1.642437604	2.154037604	1.742137604	1.926437604	1.140237604	0.293337604	1.446537604
KIF18A	-3.943749356	-2.518549356	0.051850644	-2.942849356	0.553150644	-3.680149356	-2.368549356	-3.634249356	-3.297349356	-0.678549356	0.612450644	-2.606049356	-1.166949356	-1.269349356	-2.169849356	-0.063249356	-0.089549356	-4.286249356	-1.014249356
KIF18B	-5.193250425	-2.887650425	0.295449575	-4.607550425	1.262649575	-7.251850425	-5.490750425	-4.419150425	-3.377750425	-0.915950425	0.654449575	-2.986150425	-2.533950425	-1.444650425	-2.547350425	0.131849575	-0.223050425	-7.251850425	-1.531050425
TRIP10	1.601482232	1.382082232	2.024182232	0.488482232	0.495882232	0.951082232	1.571782232	0.884082232	0.338082232	2.861882232	0.446582232	0.843282232	1.401482232	1.023582232	1.111982232	0.869982232	1.146082232	1.276382232	1.208782232
NCLN	-1.292445517	-0.208745517	-0.300145517	-0.325745517	-0.823945517	-1.141445517	-0.023745517	-1.228245517	-0.469645517	-0.486045517	-0.180845517	-0.958945517	0.048154483	-0.107145517	-0.930745517	1.160754483	0.214954483	-1.027445517	-0.459245517
LIN7B	-0.353366867	0.884433133	1.360033133	0.402533133	0.082733133	0.291933133	-1.785766867	-0.396066867	-0.370066867	1.449033133	-0.253066867	0.597233133	0.978733133	0.164433133	0.606633133	1.651833133	1.558833133	0.423033133	1.158133133
EIF3I	-0.080211159	-0.031011159	0.574888841	0.195988841	-0.386711159	-0.446211159	0.083088841	-0.444711159	-0.362611159	0.411588841	-0.007811159	-0.121811159	0.579688841	0.081388841	-0.223011159	0.532988841	-0.193911159	-0.344211159	-0.080711159
EIF3K	0.249827031	0.584627031	0.904327031	0.605027031	0.017227031	0.116227031	0.202427031	0.011427031	-0.044472969	0.675927031	0.292127031	0.566627031	1.482927031	0.722327031	0.519727031	1.994727031	0.343927031	0.182227031	0.149627031
EIF3B	0.105667897	-0.302432103	-0.016432103	-0.316332103	-0.414332103	-0.183832103	-0.218432103	-0.061632103	-0.813032103	0.153567897	-0.230632103	-0.203532103	-0.219132103	-0.101132103	-0.230632103	0.946567897	-0.458832103	-0.148932103	-0.661232103
FGFBP1	-3.544747764	8.594852236	9.068652236	2.207852236	-4.385947764	-4.385947764	4.554952236	-1.959847764	1.228352236	11.28405224	5.743952236	-1.731947764	3.879652236	3.505052236	4.012552236	3.430652236	5.704052236	-2.205247764	6.051252236
FADD	-2.377968755	-0.960868755	-0.270568755	0.139631245	-0.750868755	-0.766368755	-0.516768755	-1.579868755	-0.881868755	-0.921168755	-0.659068755	-0.806868755	-0.064868755	0.029231245	-0.944468755	1.547531245	-0.113868755	-0.744268755	-1.397568755
NOL11	-0.479159149	-0.241059149	-0.224759149	-0.025559149	-0.748459149	-0.704459149	0.136440851	-0.517659149	-0.324159149	0.250540851	0.068040851	-0.404159149	0.132740851	-0.125759149	-0.550359149	-0.003659149	0.102340851	-0.806359149	-0.206859149
NOL10	0.20745588	-0.19664412	0.09575588	-0.24064412	-0.31774412	-0.22374412	-0.10674412	-0.17664412	-0.45894412	0.30025588	-0.10254412	-0.49994412	-0.29104412	-0.47234412	-0.45124412	0.47345588	-0.24244412	-0.10394412	-0.47304412
NOL12	-1.208032415	0.581567585	0.754367585	0.243767585	-1.381432415	-1.219032415	0.193467585	-1.374032415	-0.220232415	0.840767585	-0.209732415	-0.838732415	0.127767585	0.266567585	-0.805632415	1.128867585	-0.453832415	-1.320632415	0.092367585
CDKN2A	-3.332178416	0.810221584	-4.124978416	-5.608378416	-2.000978416	-3.294978416	-1.817578416	-3.153278416	-2.651778416	-0.401078416	0.140821584	-3.299178416	1.151121584	-0.766878416	-2.058978416	-0.592378416	-1.564978416	-2.620378416	0.360521584
CDKN2D	0.543015092	-0.182784908	0.420515092	-1.566584908	1.946915092	-0.297484908	-1.051984908	-0.200284908	-1.032584908	0.090815092	-0.057584908	-0.004684908	0.043915092	0.722915092	-0.033984908	1.143115092	0.934415092	-0.296484908	-0.274684908
NME6	-1.297228459	-0.339728459	0.571871541	-0.391728459	0.130871541	-0.131228459	-1.291928459	-0.132928459	-0.010428459	-0.346628459	-0.031628459	-0.329328459	-0.359128459	-0.267528459	-0.210028459	-0.055528459	-0.067328459	-0.053328459	-0.724428459
INPP5E	-0.303411494	-0.008111494	0.016888506	0.107988506	-0.109711494	-0.213311494	0.036988506	-0.291511494	-0.227911494	-0.523911494	-0.402111494	-0.243211494	-0.537311494	-0.206911494	0.214288506	-0.032211494	-0.420011494	-0.781111494	0.088488506
NME2	-0.335883597	0.024916403	0.902016403	0.331116403	-0.480383597	-0.675483597	-0.225583597	-0.592983597	-0.431783597	0.160216403	-0.069783597	-0.388183597	0.690116403	-0.174783597	-0.395383597	1.646916403	0.262216403	-0.405083597	-0.168083597
NEIL1	-0.873852688	1.068347312	0.308747312	1.105247312	-0.766152688	-0.758852688	0.808047312	-1.398852688	0.614847312	-0.474252688	-1.324052688	0.305247312	0.293847312	0.173147312	0.918347312	1.390347312	0.864947312	-0.971552688	0.814047312
CSDAP1	2.62655776	0.32975776	0.72115776	0.23635776	0.55325776	0.46855776	1.08415776	0.52395776	-0.50174224	1.22785776	-0.27394224	0.22405776	0.43925776	0.59465776	0.55275776	-0.45634224	1.52205776	0.42245776	1.67075776
FAM73B	0.07193659	0.90483659	0.88803659	1.39183659	-0.00136341	0.36483659	1.27193659	0.27613659	0.86733659	0.52373659	-0.42026341	0.36193659	0.10413659	0.49223659	0.42793659	1.11343659	-0.33456341	0.40473659	0.53563659
USF1	-1.378127398	0.322572602	-0.364427398	0.469972602	-0.649927398	-0.378027398	-0.268727398	-0.790227398	-0.475727398	-0.459027398	-0.045227398	-0.235827398	-0.054227398	0.308972602	-0.024327398	1.761872602	-0.244327398	-0.455727398	-0.459327398
PPP1R14D	-2.406977885	-0.187477885	-2.887977885	-0.834377885	-2.887977885	-2.887977885	-1.406577885	-2.887977885	-1.303277885	-2.338277885	-1.820377885	-2.887977885	-0.391877885	-1.117377885	-1.428877885	-2.887977885	-0.169477885	-2.887977885	-1.700477885
PPP1R14B	-1.447165103	-0.000365103	1.226734897	-0.127565103	-1.119865103	-1.623665103	-0.291065103	-1.349965103	-0.789665103	0.536534897	0.064334897	-0.995865103	0.953334897	0.155034897	-0.667465103	1.169934897	-0.342165103	-0.968465103	-0.775965103
PLEK2	-5.527205181	1.562394819	1.668894819	1.873794819	-5.320405181	-5.974305181	2.495194819	-6.375005181	1.422894819	1.802294819	0.801094819	-1.006205181	2.531594819	1.138294819	-0.824305181	0.629294819	1.245794819	-6.368505181	1.945794819
CD46	-0.940807054	0.639392946	0.064892946	0.719592946	-1.289207054	-0.972407054	1.113292946	-1.075107054	0.847292946	-0.067607054	-0.311807054	-0.572307054	0.333992946	-0.063507054	-0.606407054	-1.233407054	0.638692946	-1.135107054	1.045592946
PRIC285	-0.011484112	1.091615888	-1.382084112	0.339815888	-1.804884112	-1.926484112	1.016515888	-1.275784112	0.313015888	0.426715888	-0.251484112	-1.152984112	0.203815888	0.047715888	-0.750484112	-0.667584112	0.159715888	-2.066784112	0.737515888
RALY	-0.519083238	-0.169983238	-0.050983238	-0.192783238	-0.174983238	-0.617083238	-0.456583238	-0.580283238	-0.720883238	-0.089183238	-0.103583238	-0.233883238	0.193916762	-0.035683238	-0.319183238	1.131116762	0.515216762	-0.440283238	-0.253983238
PRR12	-0.621825447	-0.197425447	-0.172425447	-0.064425447	0.220174553	0.177774553	-1.212825447	-0.026125447	0.368574553	-1.188425447	0.095174553	0.289674553	-1.014425447	-0.229025447	0.195674553	-1.101525447	0.595474553	0.321674553	-0.324025447
ALKBH6	-0.168624393	-0.222224393	-0.604124393	-0.098624393	-0.702524393	-0.852924393	-0.878924393	-0.223524393	-0.814224393	-0.686024393	-0.685924393	-0.601424393	0.170575607	-0.064124393	-0.380424393	2.158775607	0.113975607	-0.582924393	-0.458524393
ALKBH2	0.159656192	0.094756192	-0.144343808	0.468556192	-0.553643808	-0.232243808	-0.049943808	-0.555043808	-0.343043808	-0.127143808	-0.487243808	-0.066143808	0.340856192	0.303756192	-0.700043808	1.146656192	-0.079143808	-0.422843808	-0.120043808
C8orf59	-0.096612478	-0.420612478	0.335587522	0.082587522	-0.554512478	-0.371512478	-0.732612478	-0.509812478	-0.596812478	-0.006812478	0.154887522	-0.054612478	0.812787522	0.152187522	-0.086612478	1.023587522	0.329987522	-0.340112478	-0.383112478
C8orf55	-2.012361966	0.668938034	0.899138034	1.548438034	-1.680461966	-1.925761966	-0.077261966	-1.728261966	0.625638034	-1.096961966	0.296638034	-0.828261966	1.698838034	1.086638034	-0.577761966	0.939338034	0.814238034	-1.986061966	-0.240361966
KRT18	-4.182246781	1.481453219	0.741453219	2.348753219	-5.938146781	-6.464146781	2.505553219	-6.115246781	1.146953219	1.965253219	1.481053219	-1.146946781	2.714553219	0.917353219	0.253953219	2.783353219	1.784753219	-5.775146781	1.734453219
DBF4B	-1.026328428	-1.278028428	-0.381228428	-0.192828428	-0.426428428	-0.347528428	-1.419128428	-0.752028428	-0.120228428	-1.694128428	-0.100128428	-0.270228428	-1.604128428	-0.880628428	-0.834028428	-1.404228428	-0.091728428	-0.377528428	-1.661928428
DNAJB3	-0.642026555	1.897173445	0.185973445	2.118673445	-0.642026555	-0.642026555	5.378573445	-0.642026555	3.327173445	-0.092326555	0.760573445	0.825073445	1.854073445	0.908673445	1.703273445	-0.642026555	-0.157926555	-0.642026555	2.112573445
KISS1	-1.387253383	1.170746617	-1.868253383	2.005146617	-1.868253383	-1.868253383	2.661746617	-0.961453383	1.246846617	-1.868253383	1.954546617	-0.746253383	3.798146617	1.728146617	-1.205453383	3.835746617	1.871646617	-1.868253383	2.103646617
COL17A1	-4.357783246	3.585316754	3.179416754	3.342316754	-4.376583246	-5.669583246	5.088516754	-6.977083246	4.260316754	4.317616754	4.728116754	2.345816754	4.655916754	3.405916754	2.529816754	1.352516754	2.186716754	-5.109083246	5.041016754
FAM65C	0.425133671	0.491533671	-0.547066329	-0.468666329	1.372333671	1.832933671	0.984633671	0.531633671	1.080633671	0.794733671	1.946033671	1.604933671	0.651833671	2.628633671	2.216133671	2.689933671	1.468733671	0.941433671	1.785733671
MSH2	-1.338255973	-0.449155973	-0.395255973	-0.292255973	-0.251655973	-1.106155973	-1.380655973	-1.363955973	-0.261655973	-0.752355973	0.219544027	-0.495055973	-0.262655973	-1.317655973	-0.719055973	-0.445155973	0.266344027	-1.046655973	-0.553255973
MYOCD	8.562573913	3.820973913	4.132373913	4.632473913	9.065673913	8.930473913	4.189573913	8.671273913	6.645073913	3.266773913	6.227273913	7.794773913	3.203573913	4.688273913	7.531973913	1.063073913	2.839073913	8.769973913	4.990373913
TIMM8A	-0.111176122	-0.946176122	0.404123878	-0.640876122	-1.021976122	-0.925176122	0.091323878	-0.933676122	-0.915476122	-0.217876122	-0.043376122	-1.045376122	-0.262276122	-0.036576122	-1.093576122	0.416823878	-0.487376122	-1.073476122	-0.720276122
C16orf48	0.179541014	0.151141014	-1.490758986	0.345441014	0.421441014	0.778941014	-0.338458986	0.480541014	-0.071158986	-0.705458986	0.043141014	0.007341014	1.129841014	0.492341014	0.681541014	1.729641014	0.232041014	0.861141014	0.197741014
NFXL1	-0.745599711	-0.125799711	-0.439499711	0.480800289	-0.515399711	-0.198299711	-0.377799711	-0.537799711	0.408100289	-0.660799711	0.089500289	-0.688099711	-0.917299711	-0.594899711	-0.362199711	-1.777599711	0.276100289	-0.365299711	-0.312799711
PADI3	-1.812262762	9.641137238	7.117837238	8.867937238	1.229037238	-1.856362762	9.042737238	-1.194162762	9.827437238	5.613537238	8.886637238	7.260237238	10.07433724	8.721637238	8.500037238	9.052637238	9.508137238	-1.185262762	9.226537238
HIST2H2AC	-0.442978705	0.035821295	0.596221295	-1.203878705	-0.645078705	-0.622478705	-1.580878705	0.222921295	-1.477578705	-0.069978705	1.311121295	-0.549778705	0.239421295	0.213221295	0.222621295	3.211221295	-1.299978705	-0.881578705	0.653221295
RPL23A	0.222142895	0.310542895	0.358142895	0.881342895	-0.634457105	-0.410257105	0.333542895	-0.405357105	0.040142895	0.260142895	0.139442895	0.319642895	1.097342895	0.344342895	0.205142895	1.614042895	0.379442895	-0.527557105	0.676142895
NT5C	-0.582593422	0.147506578	0.106206578	0.891906578	-0.591893422	-0.412693422	0.353206578	-0.786693422	-0.325293422	-0.226193422	-0.375693422	-0.136993422	0.988406578	0.764206578	-0.078393422	1.644606578	-0.330793422	-0.437293422	0.131506578
TRIM11	-2.345115903	0.564784097	-0.122515903	0.628284097	-1.361915903	-1.217315903	0.231984097	-1.499515903	-0.017615903	-0.053815903	-0.204915903	-0.935815903	0.862884097	0.329184097	-0.349215903	1.204784097	0.042084097	-1.644615903	-0.004915903
C19orf6	-0.666515536	0.308484464	-0.046215536	0.000684464	-0.884515536	-0.850815536	0.417684464	-0.546815536	-0.413115536	-0.055515536	-0.593715536	-0.833815536	-0.328815536	0.072784464	-0.409415536	0.931384464	0.059184464	-0.536515536	-0.195715536
PPP1R3C	1.380847983	2.857547983	2.945247983	3.129747983	3.452847983	3.090247983	-0.204652017	2.908347983	2.405147983	5.949947983	1.822347983	2.562047983	-0.174352017	0.908547983	2.818347983	-1.467052017	-0.672752017	3.946447983	0.044247983
RDH13	-1.054899664	1.756800336	1.221900336	0.286400336	-1.100199664	-0.684899664	1.273600336	-0.576799664	0.294500336	1.698500336	-0.025599664	-0.757499664	1.376300336	0.245900336	0.836100336	1.617700336	0.900100336	-0.829099664	0.715200336
TMEM191A	-2.941480148	-0.071980148	0.915819852	-0.073480148	-4.310480148	-3.513380148	-0.263280148	-3.403680148	-1.037780148	0.340219852	-1.194280148	-3.643080148	0.989519852	0.225019852	-1.965180148	1.912619852	0.418419852	-3.397180148	-0.120980148
PPP2R3B	-0.434081342	-0.241381342	0.392318658	0.364618658	-0.328881342	0.445618658	-0.426781342	-0.056381342	-0.461981342	-0.079681342	-0.715281342	-0.345281342	0.494518658	-0.121581342	0.082318658	1.410118658	-0.565981342	0.712318658	0.122018658
TOMM40	-0.794472712	-0.181072712	0.538727288	-0.123572712	-1.225272712	-1.106772712	0.332227288	-0.933972712	-0.738572712	0.529427288	0.463727288	-0.942972712	-0.023672712	-0.032472712	-0.740272712	1.976627288	-0.108272712	-0.980472712	-0.357272712
SH3GLB2	0.220339727	2.124239727	1.450039727	1.704139727	-0.120960273	0.208939727	1.843839727	-0.176260273	1.271639727	1.409539727	-0.029560273	0.506839727	1.919539727	0.944939727	0.767639727	1.531939727	0.701439727	0.294139727	1.431939727
RIBC2	-2.845051994	-0.901151994	-0.962051994	-1.835051994	-0.834651994	-4.214051994	-3.538351994	-2.754751994	-0.155551994	-0.852751994	0.936548006	-1.560051994	-0.159951994	-1.259151994	-1.570751994	1.355248006	1.336048006	-2.346051994	-2.384251994
TLE6	-1.600795201	-0.809295201	-1.866795201	1.413804799	-0.983495201	-0.444195201	-1.748895201	-1.265595201	-0.709895201	-2.179395201	-0.520195201	-1.254595201	-0.692595201	-1.275295201	-1.182095201	2.401604799	-0.006795201	-2.370095201	-1.546095201
LOC729234	-0.094139134	0.782860866	-1.167939134	2.634260866	0.444360866	0.901260866	1.813460866	0.388960866	1.618560866	-0.267139134	0.050260866	0.870160866	3.027160866	0.985360866	0.724760866	1.841260866	-0.365839134	0.908860866	0.777560866
FBXL6	-2.342662318	-0.604562318	0.322437682	-0.435362318	-1.928862318	-1.733462318	-1.318462318	-1.730262318	-1.027562318	-0.766462318	-1.318162318	-1.305262318	-0.879262318	-0.015762318	-0.993962318	0.601437682	-0.495162318	-1.593562318	-1.102462318
CLSPN	-3.496023433	-1.861823433	-1.616323433	-4.386623433	2.463476567	-4.037223433	-4.258123433	-1.953323433	-1.496023433	-0.092423433	1.555076567	-2.158323433	-2.489623433	-1.609123433	-2.291823433	-1.380923433	0.212676567	-3.581723433	-1.829723433
UFC1	-0.496048092	0.128851908	0.115051908	0.382051908	-0.375348092	-0.487548092	-0.082348092	-0.595148092	-0.007948092	-0.098348092	-0.056448092	-0.164548092	0.543451908	-0.058748092	-0.014948092	0.747951908	-0.058048092	-0.099348092	0.094751908
RBM28	-0.174107827	-0.332107827	-0.388507827	-0.411707827	-0.947407827	-0.887207827	0.169192173	-0.354707827	-0.393007827	0.248792173	0.153592173	-0.778407827	-0.180007827	-0.604007827	-0.439307827	-0.050907827	-0.772807827	-0.689207827	-0.014607827
NUDT8	-2.285811822	0.008588178	2.187888178	-0.849011822	-2.103711822	-4.042511822	-1.837011822	-3.585411822	-1.628111822	0.279288178	-0.423511822	-1.974711822	-0.499611822	-0.473511822	-1.663711822	2.747088178	-0.015311822	-3.811011822	-1.441411822
CYP4F3	-2.115646586	3.385653414	7.512753414	2.075653414	-2.883146586	-0.873946586	2.861653414	-1.530546586	4.005253414	4.227453414	1.083553414	-0.256046586	2.212953414	0.925253414	0.947553414	0.539053414	3.407653414	-4.174246586	2.977153414
TEKT5	-1.603890987	1.551009013	-0.253190987	4.138109013	-1.603890987	-1.603890987	2.682909013	-1.603890987	3.132709013	-1.603890987	4.537509013	0.575409013	4.621809013	-0.629490987	1.592009013	4.898209013	2.000709013	-1.603890987	0.464309013
PNPLA2	-0.004010347	1.063189653	-0.536010347	0.806289653	-0.995010347	0.129189653	1.480189653	0.038489653	0.189489653	-0.121910347	-0.198610347	0.252189653	1.650989653	0.664389653	0.449789653	1.418689653	1.606589653	-0.043710347	0.806889653
GUCA2A	-0.985529949	0.262370051	-0.985529949	-0.985529949	-0.985529949	-0.985529949	-0.985529949	-0.985529949	-0.985529949	-0.435829949	2.526870051	-0.985529949	0.651270051	-0.985529949	-0.985529949	2.179270051	-0.985529949	-0.985529949	-0.985529949
GFOD2	-0.581168584	0.584631416	1.003631416	0.737831416	-0.014468584	-0.481168584	0.446031416	-0.633268584	0.326531416	2.130631416	0.455531416	-0.047968584	-0.466768584	0.187631416	-0.074368584	0.392431416	-0.086768584	-0.387868584	-0.051468584
FOS	5.071876902	4.546976902	2.624276902	2.992076902	2.212076902	3.990476902	3.524476902	5.420876902	4.762776902	3.974576902	2.433376902	3.513276902	5.376876902	4.318776902	4.605676902	1.836276902	4.528876902	0.064376902	5.432976902
HOMEZ	-1.99074682	1.34875318	1.08505318	1.67075318	-0.12224682	-0.08834682	1.01625318	-1.47444682	0.85355318	0.84395318	-0.06434682	-0.42944682	1.64655318	0.36065318	0.27755318	-0.50604682	0.68455318	-0.20474682	1.19495318
SRMS	-2.318387967	1.530312033	-2.318387967	1.958312033	-2.318387967	-2.318387967	-0.323087967	-2.318387967	2.436112033	-1.768687967	0.969512033	-1.196387967	1.539812033	-1.343987967	-0.581787967	0.484012033	3.818712033	-2.318387967	0.995212033
PLEKHM1P	-0.849221288	1.214578712	0.512578712	0.770378712	-1.280521288	-0.467121288	1.727778712	-0.440421288	0.914178712	0.502178712	-0.263021288	0.564378712	0.183178712	0.235878712	0.651478712	-0.079421288	0.286178712	-0.634221288	0.721678712
SFPQ	0.871129224	0.304029224	0.161129224	0.032529224	-0.517670776	-0.844770776	1.381029224	0.320929224	-0.386770776	0.760929224	0.216329224	-0.427470776	0.831729224	0.151529224	-0.268770776	0.198929224	0.248029224	-0.757270776	0.752529224
COL12A1	0.712644034	-0.411255966	-2.460055966	-1.486155966	1.778544034	1.218344034	2.285844034	1.475644034	1.381444034	-1.778055966	1.708144034	0.765844034	-0.466255966	0.112544034	-0.370955966	0.022344034	-0.628355966	2.180044034	1.179744034
KRT5	-5.247542677	7.698057323	11.14875732	6.842957323	-5.711042677	-7.002142677	6.188857323	-4.832342677	4.781257323	10.18585732	7.022257323	1.589257323	6.472757323	6.072857323	4.719957323	6.685557323	6.576657323	-3.000542677	5.602557323
SDCBP2	-1.817852181	3.793447819	3.897147819	1.987647819	-2.754252181	-2.512652181	4.938847819	-3.691752181	1.847447819	4.135947819	0.660047819	-0.148752181	3.826447819	2.952547819	1.302747819	1.115547819	2.202547819	-2.777352181	2.928647819
IL1B	0.768505158	2.292705158	-1.221394842	-0.049594842	-3.435394842	-2.975694842	2.722905158	0.838805158	2.404905158	3.778005158	1.518405158	1.143905158	3.232305158	1.515605158	2.052205158	2.856105158	0.398305158	-5.009094842	3.749105158
